id,datetime,consumption,cluster
21,2019-12-10,0,8
21,2019-12-11,0,8
21,2019-12-12,0,8
21,2019-12-13,0,8
21,2019-12-14,0,8
21,2019-12-15,0,8
21,2019-12-16,0,8
21,2019-12-17,0,8
21,2019-12-18,0,8
21,2019-12-19,0,8
21,2019-12-20,0,8
21,2019-12-21,0,8
21,2019-12-22,0,8
21,2019-12-23,0,8
21,2019-12-24,0,8
21,2019-12-25,0,8
21,2019-12-26,0,8
21,2019-12-27,0,8
21,2019-12-28,0,8
21,2019-12-29,0,8
21,2019-12-30,0,8
21,2019-12-31,0,8
21,2020-01-01,0,8
21,2020-01-02,0,8
21,2020-01-03,90,8
21,2020-01-04,0,8
21,2020-01-05,0,8
21,2020-01-06,0,8
21,2020-01-07,0,8
21,2020-01-08,0,8
21,2020-01-09,0,8
21,2020-01-10,0,8
21,2020-01-11,0,8
21,2020-01-12,0,8
21,2020-01-13,0,8
21,2020-01-14,0,8
21,2020-01-15,0,8
21,2020-01-16,0,8
21,2020-01-17,0,8
21,2020-01-18,0,8
21,2020-01-19,0,8
21,2020-01-20,0,8
21,2020-01-21,0,8
21,2020-01-22,0,8
21,2020-01-23,0,8
21,2020-01-24,0,8
21,2020-01-25,0,8
21,2020-01-26,0,8
21,2020-01-27,0,8
21,2020-01-28,0,8
21,2020-01-29,0,8
21,2020-01-30,0,8
21,2020-01-31,0,8
22,2019-02-01,123,7
22,2019-02-02,194,7
22,2019-02-03,90,7
22,2019-02-04,36,7
22,2019-02-05,58,7
22,2019-02-06,37,7
22,2019-02-07,48,7
22,2019-02-08,47,7
22,2019-02-09,121,7
22,2019-02-10,104,7
22,2019-02-11,34,7
22,2019-02-12,28,7
22,2019-02-13,32,7
22,2019-02-14,27,7
22,2019-02-15,49,7
22,2019-02-16,156,7
22,2019-02-17,69,7
22,2019-02-18,29,7
22,2019-02-19,27,7
22,2019-02-20,58,7
22,2019-02-21,24,7
22,2019-02-22,56,7
22,2019-02-23,136,7
22,2019-02-24,135,7
22,2019-02-25,37,7
22,2019-02-26,51,7
22,2019-02-27,27,7
22,2019-02-28,25,7
22,2019-03-01,30,7
22,2019-03-02,203,7
22,2019-03-03,151,7
22,2019-03-04,48,7
22,2019-03-05,17,7
22,2019-03-06,40,7
22,2019-03-07,48,7
22,2019-03-08,27,7
22,2019-03-09,195,7
22,2019-03-10,103,7
22,2019-03-11,32,7
22,2019-03-12,37,7
22,2019-03-13,42,7
22,2019-03-14,34,7
22,2019-03-15,39,7
22,2019-03-16,177,7
22,2019-03-17,292,7
22,2019-03-18,198,7
22,2019-03-19,252,7
22,2019-03-20,172,7
22,2019-03-21,171,7
22,2019-03-22,286,7
22,2019-03-23,319,7
22,2019-03-24,226,7
22,2019-03-25,264,7
22,2019-03-26,158,7
22,2019-03-27,173,7
22,2019-03-28,158,7
22,2019-03-29,176,7
22,2019-03-30,237,7
22,2019-03-31,284,7
22,2019-04-01,197,7
22,2019-04-02,309,7
22,2019-04-03,241,7
22,2019-04-04,331,7
22,2019-04-05,286,7
22,2019-04-06,387,7
22,2019-04-07,256,7
22,2019-04-08,312,7
22,2019-04-09,285,7
22,2019-04-10,276,7
22,2019-04-11,198,7
22,2019-04-12,305,7
22,2019-04-13,290,7
22,2019-04-14,266,7
22,2019-04-15,224,7
22,2019-04-16,187,7
22,2019-04-17,227,7
22,2019-04-18,256,7
22,2019-04-19,243,7
22,2019-04-20,319,7
22,2019-04-21,247,7
22,2019-04-22,234,7
22,2019-04-23,138,7
22,2019-04-24,265,7
22,2019-04-25,215,7
22,2019-04-26,144,7
22,2019-04-27,226,7
22,2019-04-28,224,7
22,2019-04-29,195,7
22,2019-04-30,236,7
22,2019-05-01,318,7
22,2019-05-02,229,7
22,2019-05-03,160,7
22,2019-05-04,298,7
22,2019-05-05,193,7
22,2019-05-06,279,7
22,2019-05-07,223,7
22,2019-05-08,196,7
22,2019-05-09,329,7
22,2019-05-10,341,7
22,2019-05-11,323,7
22,2019-05-12,287,7
22,2019-05-13,211,7
22,2019-05-14,308,7
22,2019-05-15,159,7
22,2019-05-16,193,7
22,2019-05-17,159,7
22,2019-05-18,374,7
22,2019-05-19,123,7
22,2019-05-20,132,7
22,2019-05-21,67,7
22,2019-05-22,58,7
22,2019-05-23,76,7
22,2019-05-24,30,7
22,2019-05-25,224,7
22,2019-05-26,107,7
22,2019-05-27,33,7
22,2019-05-28,55,7
22,2019-05-29,43,7
22,2019-05-30,85,7
22,2019-05-31,353,7
22,2019-06-01,254,7
22,2019-06-02,259,7
22,2019-06-03,208,7
22,2019-06-04,226,7
22,2019-06-05,186,7
22,2019-06-06,219,7
22,2019-06-07,206,7
22,2019-06-08,372,7
22,2019-06-09,288,7
22,2019-06-10,197,7
22,2019-06-11,63,7
22,2019-06-12,48,7
22,2019-06-13,37,7
22,2019-06-14,49,7
22,2019-06-15,254,7
22,2019-06-16,216,7
22,2019-06-17,131,7
22,2019-06-18,136,7
22,2019-06-19,127,7
22,2019-06-20,62,7
22,2019-06-21,113,7
22,2019-06-22,288,7
22,2019-06-23,120,7
22,2019-06-24,104,7
22,2019-06-25,49,7
22,2019-06-26,95,7
22,2019-06-27,55,7
22,2019-06-28,52,7
22,2019-06-29,194,7
22,2019-06-30,115,7
22,2019-07-01,42,7
22,2019-07-02,49,7
22,2019-07-03,61,7
22,2019-07-04,65,7
22,2019-07-05,45,7
22,2019-07-06,166,7
22,2019-07-07,194,7
22,2019-07-08,59,7
22,2019-07-09,47,7
22,2019-07-10,71,7
22,2019-07-11,50,7
22,2019-07-12,96,7
22,2019-07-13,148,7
22,2019-07-14,238,7
22,2019-07-15,219,7
22,2019-07-16,163,7
22,2019-07-17,174,7
22,2019-07-18,114,7
22,2019-07-19,52,7
22,2019-07-20,73,7
22,2019-07-21,112,7
22,2019-07-22,77,7
22,2019-07-23,68,7
22,2019-07-24,100,7
22,2019-07-25,59,7
22,2019-07-26,40,7
22,2019-07-27,94,7
22,2019-07-28,103,7
22,2019-07-29,95,7
22,2019-07-30,67,7
22,2019-07-31,31,7
22,2019-08-01,71,7
22,2019-08-02,57,7
22,2019-08-03,112,7
22,2019-08-04,107,7
22,2019-08-05,109,7
22,2019-08-06,54,7
22,2019-08-07,58,7
22,2019-08-08,119,7
22,2019-08-09,59,7
22,2019-08-10,67,7
22,2019-08-11,121,7
22,2019-08-12,54,7
22,2019-08-13,55,7
22,2019-08-14,42,7
22,2019-08-15,79,7
22,2019-08-16,46,7
22,2019-08-17,54,7
22,2019-08-18,121,7
22,2019-08-19,68,7
22,2019-08-20,46,7
22,2019-08-21,61,7
22,2019-08-22,46,7
22,2019-08-23,95,7
22,2019-08-24,48,7
22,2019-08-25,110,7
22,2019-08-26,47,7
22,2019-08-27,32,7
22,2019-08-28,55,7
22,2019-08-29,54,7
22,2019-08-30,60,7
22,2019-08-31,83,7
22,2019-09-01,197,7
22,2019-09-02,93,7
22,2019-09-03,77,7
22,2019-09-04,642,7
22,2019-09-05,37,7
22,2019-09-06,36,7
22,2019-09-07,184,7
22,2019-09-08,118,7
22,2019-09-09,39,7
22,2019-09-10,54,7
22,2019-09-11,45,7
22,2019-09-12,46,7
22,2019-09-13,45,7
22,2019-09-14,211,7
22,2019-09-15,137,7
22,2019-09-16,53,7
22,2019-09-17,45,7
22,2019-09-18,53,7
22,2019-09-19,52,7
22,2019-09-20,49,7
22,2019-09-21,142,7
22,2019-09-22,168,7
22,2019-09-23,79,7
22,2019-09-24,53,7
22,2019-09-25,45,7
22,2019-09-26,28,7
22,2019-09-27,49,7
22,2019-09-28,190,7
22,2019-09-29,172,7
22,2019-09-30,62,7
22,2019-10-01,39,7
22,2019-10-02,34,7
22,2019-10-03,47,7
22,2019-10-04,42,7
22,2019-10-05,164,7
22,2019-10-06,126,7
22,2019-10-07,33,7
22,2019-10-08,37,7
22,2019-10-09,88,7
22,2019-10-10,47,7
22,2019-10-11,48,7
22,2019-10-12,143,7
22,2019-10-13,151,7
22,2019-10-14,42,7
22,2019-10-15,48,7
22,2019-10-16,84,7
22,2019-10-17,43,7
22,2019-10-18,92,7
22,2019-10-19,134,7
22,2019-10-20,190,7
22,2019-10-21,43,7
22,2019-10-22,55,7
22,2019-10-23,42,7
22,2019-10-24,38,7
22,2019-10-25,57,7
22,2019-10-26,147,7
22,2019-10-27,171,7
22,2019-10-28,43,7
22,2019-10-29,37,7
22,2019-10-30,28,7
22,2019-10-31,41,7
22,2019-11-01,196,7
22,2019-11-02,260,7
22,2019-11-03,95,7
22,2019-11-04,76,7
22,2019-11-05,251,7
22,2019-11-06,177,7
22,2019-11-07,139,7
22,2019-11-08,160,7
22,2019-11-09,345,7
22,2019-11-10,235,7
22,2019-11-11,160,7
22,2019-11-12,151,7
22,2019-11-13,116,7
22,2019-11-14,40,7
22,2019-11-15,40,7
22,2019-11-16,191,7
22,2019-11-17,187,7
22,2019-11-18,147,7
22,2019-11-19,209,7
22,2019-11-20,230,7
22,2019-11-21,182,7
22,2019-11-22,127,7
22,2019-11-23,230,7
22,2019-11-24,231,7
22,2019-11-25,131,7
22,2019-11-26,214,7
22,2019-11-27,149,7
22,2019-11-28,168,7
22,2019-11-29,191,7
22,2019-11-30,275,7
22,2019-12-01,221,7
22,2019-12-02,172,7
22,2019-12-03,239,7
22,2019-12-04,175,7
22,2019-12-05,154,7
22,2019-12-06,225,7
22,2019-12-07,334,7
22,2019-12-08,236,7
22,2019-12-09,211,7
22,2019-12-10,207,7
22,2019-12-11,154,7
22,2019-12-12,138,7
22,2019-12-13,190,7
22,2019-12-14,267,7
22,2019-12-15,243,7
22,2019-12-16,121,7
22,2019-12-17,200,7
22,2019-12-18,177,7
22,2019-12-19,152,7
22,2019-12-20,214,7
22,2019-12-21,304,7
22,2019-12-22,218,7
22,2019-12-23,193,7
22,2019-12-24,165,7
22,2019-12-25,1038,7
22,2019-12-26,191,7
22,2019-12-27,171,7
22,2019-12-28,233,7
22,2019-12-29,166,7
22,2019-12-30,214,7
22,2019-12-31,171,7
22,2020-01-01,187,7
22,2020-01-02,187,7
22,2020-01-03,148,7
22,2020-01-04,246,7
22,2020-01-05,232,7
22,2020-01-06,180,7
22,2020-01-07,161,7
22,2020-01-08,138,7
22,2020-01-09,131,7
22,2020-01-10,137,7
22,2020-01-11,326,7
22,2020-01-12,284,7
22,2020-01-13,131,7
22,2020-01-14,48,7
22,2020-01-15,55,7
22,2020-01-16,66,7
22,2020-01-17,21,7
22,2020-01-18,189,7
22,2020-01-19,74,7
22,2020-01-20,44,7
22,2020-01-21,40,7
22,2020-01-22,39,7
22,2020-01-23,33,7
22,2020-01-24,21,7
22,2020-01-25,234,7
22,2020-01-26,169,7
22,2020-01-27,37,7
22,2020-01-28,41,7
22,2020-01-29,44,7
22,2020-01-30,50,7
22,2020-01-31,40,7
23,2019-02-04,94,10
23,2019-02-05,207,10
23,2019-02-06,211,10
23,2019-02-07,391,10
23,2019-02-08,294,10
23,2019-02-09,268,10
23,2019-02-10,264,10
23,2019-02-11,258,10
23,2019-02-12,142,10
23,2019-02-13,92,10
23,2019-02-14,186,10
23,2019-02-15,199,10
23,2019-02-16,232,10
23,2019-02-17,253,10
23,2019-02-18,140,10
23,2019-02-19,95,10
23,2019-02-23,21,10
23,2019-02-28,159,10
23,2019-03-01,216,10
23,2019-03-02,250,10
23,2019-03-03,293,10
23,2019-03-04,145,10
23,2019-03-05,153,10
23,2019-03-06,206,10
23,2019-03-07,202,10
23,2019-03-08,356,10
23,2019-03-09,301,10
23,2019-03-10,461,10
23,2019-03-11,298,10
23,2019-03-12,136,10
23,2019-03-13,150,10
23,2019-03-14,230,10
23,2019-03-15,245,10
23,2019-03-16,261,10
23,2019-03-17,485,10
23,2019-03-18,183,10
23,2019-03-19,264,10
23,2019-03-20,174,10
23,2019-03-21,192,10
23,2019-03-22,192,10
23,2019-03-23,296,10
23,2019-03-24,192,10
23,2019-03-25,192,10
23,2019-03-26,192,10
23,2019-03-27,506,10
23,2019-03-28,528,10
23,2019-03-29,512,10
23,2019-03-30,235,10
23,2019-03-31,299,10
23,2019-04-01,48,10
23,2019-04-05,98,10
23,2019-04-13,324,10
23,2019-04-14,323,10
23,2019-04-15,306,10
23,2019-04-16,314,10
23,2019-04-17,211,10
23,2019-04-18,0,10
23,2019-04-19,0,10
23,2019-04-20,0,10
23,2019-04-21,0,10
23,2019-04-22,46,10
23,2019-04-23,29,10
23,2019-04-24,59,10
23,2019-04-25,93,10
23,2019-04-26,48,10
23,2019-04-27,0,10
23,2019-04-28,78,10
23,2019-04-29,352,10
23,2019-04-30,326,10
23,2019-05-01,233,10
23,2019-05-02,335,10
23,2019-05-03,321,10
23,2019-05-04,442,10
23,2019-05-05,508,10
23,2019-05-06,316,10
23,2019-05-07,285,10
23,2019-05-08,244,10
23,2019-05-09,333,10
23,2019-05-10,335,10
23,2019-05-11,0,10
23,2019-05-12,0,10
23,2019-05-13,273,10
23,2019-05-14,175,10
23,2019-05-15,255,10
23,2019-05-16,138,10
23,2019-05-17,199,10
23,2019-05-18,217,10
23,2019-05-19,298,10
23,2019-05-20,158,10
23,2019-05-21,181,10
23,2019-05-22,177,10
23,2019-05-23,129,10
23,2019-05-24,169,10
23,2019-05-25,253,10
23,2019-05-26,306,10
23,2019-05-27,164,10
23,2019-05-28,160,10
23,2019-05-29,244,10
23,2019-05-30,142,10
23,2019-05-31,209,10
23,2019-06-01,0,10
23,2019-06-02,120,10
23,2019-06-03,308,10
23,2019-06-04,356,10
23,2019-06-05,300,10
23,2019-06-06,324,10
23,2019-06-07,241,10
23,2019-06-08,384,10
23,2019-06-09,281,10
23,2019-06-10,322,10
23,2019-06-11,348,10
23,2019-06-12,361,10
23,2019-06-13,318,10
23,2019-06-14,322,10
23,2019-06-15,356,10
23,2019-06-16,460,10
23,2019-06-17,325,10
23,2019-06-18,314,10
23,2019-06-19,228,10
23,2019-06-20,368,10
23,2019-06-21,362,10
23,2019-06-22,210,10
23,2019-06-23,121,10
23,2019-06-24,284,10
23,2019-06-25,155,10
23,2019-06-26,258,10
23,2019-06-27,154,10
23,2019-06-28,168,10
23,2019-06-29,148,10
23,2019-06-30,257,10
23,2019-07-01,202,10
23,2019-07-02,178,10
23,2019-07-03,192,10
23,2019-07-04,251,10
23,2019-07-05,202,10
23,2019-07-06,193,10
23,2019-07-07,202,10
23,2019-07-08,35,10
23,2019-07-09,103,10
23,2019-07-10,40,10
23,2019-07-11,0,10
23,2019-07-12,1,10
23,2019-07-13,0,10
23,2019-07-14,0,10
23,2019-07-15,112,10
23,2019-07-16,135,10
23,2019-07-17,170,10
23,2019-07-18,132,10
23,2019-07-19,102,10
23,2019-07-20,3,10
23,2019-07-21,0,10
23,2019-07-22,190,10
23,2019-07-23,4,10
23,2019-07-24,184,10
23,2019-07-25,142,10
23,2019-07-26,146,10
23,2019-07-27,0,10
23,2019-07-28,16,10
23,2019-07-29,67,10
23,2019-07-30,91,10
23,2019-07-31,178,10
23,2019-08-01,101,10
23,2019-08-02,30,10
23,2019-08-03,0,10
23,2019-08-04,0,10
23,2019-08-05,77,10
23,2019-08-06,0,10
23,2019-08-07,30,10
23,2019-08-08,123,10
23,2019-08-09,64,10
23,2019-08-10,0,10
23,2019-08-11,0,10
23,2019-08-12,12,10
23,2019-08-13,44,10
23,2019-08-14,27,10
23,2019-08-15,148,10
23,2019-08-16,156,10
23,2019-08-17,26,10
23,2019-08-18,1,10
23,2019-08-19,0,10
23,2019-08-20,12,10
23,2019-08-21,92,10
23,2019-08-22,206,10
23,2019-08-23,154,10
23,2019-08-24,1,10
23,2019-08-25,4,10
23,2019-08-26,22,10
23,2019-08-27,0,10
23,2019-08-28,0,10
23,2019-08-29,31,10
23,2019-08-30,28,10
23,2019-08-31,99,10
23,2019-09-01,107,10
23,2019-09-02,155,10
23,2019-09-03,148,10
23,2019-09-04,156,10
23,2019-09-05,83,10
23,2019-09-06,78,10
23,2019-09-07,175,10
23,2019-09-08,173,10
23,2019-09-09,89,10
23,2019-09-10,44,10
23,2019-09-11,108,10
23,2019-09-12,106,10
23,2019-09-13,111,10
23,2019-09-14,124,10
23,2019-09-15,180,10
23,2019-09-16,184,10
23,2019-09-17,148,10
23,2019-09-18,117,10
23,2019-09-19,2,10
23,2019-09-20,28,10
23,2019-09-21,73,10
23,2019-09-22,189,10
23,2019-09-23,226,10
23,2019-09-24,33,10
23,2019-09-25,144,10
23,2019-09-26,65,10
23,2019-09-27,72,10
23,2019-09-28,127,10
23,2019-09-29,245,10
23,2019-09-30,171,10
23,2019-10-01,40,10
23,2019-10-02,92,10
23,2019-10-03,75,10
23,2019-10-04,71,10
23,2019-10-05,168,10
23,2019-10-06,184,10
23,2019-10-07,102,10
23,2019-10-08,200,10
23,2019-10-09,78,10
23,2019-10-10,67,10
23,2019-10-11,64,10
23,2019-10-12,243,10
23,2019-10-13,176,10
23,2019-10-14,137,10
23,2019-10-15,127,10
23,2019-10-16,35,10
23,2019-10-17,174,10
23,2019-10-18,70,10
23,2019-10-19,131,10
23,2019-10-20,306,10
23,2019-10-21,199,10
23,2019-10-22,70,10
23,2019-10-23,42,10
23,2019-10-24,178,10
23,2019-10-25,50,10
23,2019-10-26,247,10
23,2019-10-27,258,10
23,2019-10-28,86,10
23,2019-10-29,97,10
23,2019-10-30,42,10
23,2019-10-31,133,10
23,2019-11-01,129,10
23,2019-11-02,0,10
23,2019-11-03,169,10
23,2019-11-04,97,10
23,2019-11-05,94,10
23,2019-11-06,67,10
23,2019-11-07,175,10
23,2019-11-08,143,10
23,2019-11-09,144,10
23,2019-11-10,209,10
23,2019-11-11,31,10
23,2019-11-12,33,10
23,2019-11-13,81,10
23,2019-11-14,87,10
23,2019-11-15,77,10
23,2019-11-16,190,10
23,2019-11-17,52,10
23,2019-11-18,208,10
23,2019-11-19,98,10
23,2019-11-20,140,10
23,2019-11-21,160,10
23,2019-11-22,43,10
23,2019-11-23,268,10
23,2019-11-24,71,10
23,2019-11-25,32,10
23,2019-11-26,46,10
23,2019-11-27,82,10
23,2019-11-28,89,10
23,2019-11-29,92,10
23,2019-11-30,146,10
23,2019-12-01,258,10
23,2019-12-02,67,10
23,2019-12-03,109,10
23,2019-12-04,121,10
23,2019-12-05,87,10
23,2019-12-06,105,10
23,2019-12-07,160,10
23,2019-12-08,85,10
23,2019-12-09,37,10
23,2019-12-10,40,10
23,2019-12-11,84,10
23,2019-12-12,85,10
23,2019-12-13,101,10
23,2019-12-14,184,10
23,2019-12-15,179,10
23,2019-12-16,90,10
23,2019-12-17,71,10
23,2019-12-18,68,10
23,2019-12-19,120,10
23,2019-12-20,243,10
23,2019-12-21,110,10
23,2019-12-22,189,10
23,2019-12-23,113,10
23,2019-12-24,30,10
23,2019-12-25,163,10
23,2019-12-26,12,10
23,2019-12-27,16,10
23,2019-12-28,55,10
23,2019-12-29,110,10
23,2019-12-30,90,10
23,2019-12-31,207,10
23,2020-01-01,28,10
23,2020-01-02,80,10
23,2020-01-03,77,10
23,2020-01-04,168,10
23,2020-01-05,265,10
23,2020-01-06,297,10
23,2020-01-07,169,10
23,2020-01-08,93,10
23,2020-01-09,67,10
23,2020-01-10,42,10
23,2020-01-11,139,10
23,2020-01-12,442,10
23,2020-01-13,102,10
23,2020-01-14,148,10
23,2020-01-15,45,10
23,2020-01-16,205,10
23,2020-01-17,104,10
23,2020-01-18,126,10
23,2020-01-19,178,10
23,2020-01-20,58,10
23,2020-01-21,79,10
23,2020-01-22,353,10
23,2020-01-23,73,10
23,2020-01-24,116,10
23,2020-01-25,215,10
23,2020-01-26,116,10
23,2020-01-27,101,10
23,2020-01-28,83,10
23,2020-01-29,116,10
23,2020-01-30,176,10
23,2020-01-31,13,10
24,2019-02-01,129,3
24,2019-02-02,263,3
24,2019-02-03,116,3
24,2019-02-04,207,3
24,2019-02-05,151,3
24,2019-02-06,93,3
24,2019-02-07,222,3
24,2019-02-08,145,3
24,2019-02-09,213,3
24,2019-02-10,238,3
24,2019-02-11,135,3
24,2019-02-12,191,3
24,2019-02-13,114,3
24,2019-02-14,179,3
24,2019-02-15,198,3
24,2019-02-16,258,3
24,2019-02-17,145,3
24,2019-02-18,208,3
24,2019-02-19,226,3
24,2019-02-20,198,3
24,2019-02-21,162,3
24,2019-02-22,285,3
24,2019-02-23,87,3
24,2019-02-24,82,3
24,2019-02-25,158,3
24,2019-02-26,162,3
24,2019-02-27,181,3
24,2019-02-28,136,3
24,2019-03-01,139,3
24,2019-03-02,109,3
24,2019-03-03,319,3
24,2019-03-04,156,3
24,2019-03-05,105,3
24,2019-03-06,98,3
24,2019-03-07,707,3
24,2019-03-08,88,3
24,2019-03-09,168,3
24,2019-03-10,156,3
24,2019-03-11,165,3
24,2019-03-12,133,3
24,2019-03-13,147,3
24,2019-03-14,149,3
24,2019-03-15,142,3
24,2019-03-16,79,3
24,2019-03-17,72,3
24,2019-03-18,210,3
24,2019-03-19,227,3
24,2019-03-20,197,3
24,2019-03-21,223,3
24,2019-03-22,128,3
24,2019-03-23,168,3
24,2019-03-24,109,3
24,2019-03-25,103,3
24,2019-03-26,196,3
24,2019-03-27,180,3
24,2019-03-28,147,3
24,2019-03-29,82,3
24,2019-03-30,42,3
24,2019-03-31,94,3
24,2019-04-01,95,3
24,2019-04-02,118,3
24,2019-04-03,169,3
24,2019-04-04,198,3
24,2019-04-05,291,3
24,2019-04-06,273,3
24,2019-04-07,194,3
24,2019-04-08,194,3
24,2019-04-09,300,3
24,2019-04-10,263,3
24,2019-04-11,396,3
24,2019-04-12,254,3
24,2019-04-13,200,3
24,2019-04-14,167,3
24,2019-04-15,855,3
24,2019-04-16,240,3
24,2019-04-17,214,3
24,2019-04-18,571,3
24,2019-04-19,284,3
24,2019-04-20,367,3
24,2019-04-21,271,3
24,2019-04-22,268,3
24,2019-04-23,215,3
24,2019-04-24,232,3
24,2019-04-25,215,3
24,2019-04-26,233,3
24,2019-04-27,177,3
24,2019-04-28,107,3
24,2019-04-29,231,3
24,2019-04-30,235,3
24,2019-05-01,221,3
24,2019-05-02,259,3
24,2019-05-03,348,3
24,2019-05-04,115,3
24,2019-05-05,229,3
24,2019-05-06,260,3
24,2019-05-07,311,3
24,2019-05-08,224,3
24,2019-05-09,212,3
24,2019-05-10,181,3
24,2019-05-11,239,3
24,2019-05-12,192,3
24,2019-05-13,275,3
24,2019-05-14,300,3
24,2019-05-15,301,3
24,2019-05-16,201,3
24,2019-05-17,279,3
24,2019-05-18,150,3
24,2019-05-19,260,3
24,2019-05-20,250,3
24,2019-05-21,253,3
24,2019-05-22,306,3
24,2019-05-23,181,3
24,2019-05-24,138,3
24,2019-05-25,239,3
24,2019-05-26,154,3
24,2019-05-27,153,3
24,2019-05-28,73,3
24,2019-05-29,205,3
24,2019-05-30,282,3
24,2019-05-31,263,3
24,2019-06-01,156,3
24,2019-06-02,224,3
24,2019-06-03,191,3
24,2019-06-04,155,3
24,2019-06-05,196,3
24,2019-06-06,157,3
24,2019-06-07,276,3
24,2019-06-08,26,3
24,2019-06-09,86,3
24,2019-06-10,169,3
24,2019-06-11,212,3
24,2019-06-12,172,3
24,2019-06-13,230,3
24,2019-06-14,279,3
24,2019-06-15,58,3
24,2019-06-16,0,3
24,2019-06-17,138,3
24,2019-06-18,156,3
24,2019-06-19,299,3
24,2019-06-20,231,3
24,2019-06-21,226,3
24,2019-06-22,118,3
24,2019-06-23,191,3
24,2019-06-24,154,3
24,2019-06-25,120,3
24,2019-06-26,163,3
24,2019-06-27,122,3
24,2019-06-28,117,3
24,2019-06-29,169,3
24,2019-06-30,143,3
24,2019-07-01,199,3
24,2019-07-02,121,3
24,2019-07-03,170,3
24,2019-07-04,240,3
24,2019-07-05,115,3
24,2019-07-06,223,3
24,2019-07-07,223,3
24,2019-07-08,229,3
24,2019-07-09,215,3
24,2019-07-10,198,3
24,2019-07-11,250,3
24,2019-07-12,277,3
24,2019-07-13,171,3
24,2019-07-14,228,3
24,2019-07-15,181,3
24,2019-07-16,198,3
24,2019-07-17,101,3
24,2019-07-18,334,3
24,2019-07-19,297,3
24,2019-07-20,167,3
24,2019-07-21,82,3
24,2019-07-22,162,3
24,2019-07-23,184,3
24,2019-07-24,218,3
24,2019-07-25,178,3
24,2019-07-26,187,3
24,2019-07-27,168,3
24,2019-07-28,99,3
24,2019-07-29,110,3
24,2019-07-30,192,3
24,2019-07-31,154,3
24,2019-08-01,197,3
24,2019-08-02,208,3
24,2019-08-03,118,3
24,2019-08-04,175,3
24,2019-08-05,180,3
24,2019-08-06,231,3
24,2019-08-07,183,3
24,2019-08-08,266,3
24,2019-08-09,197,3
24,2019-08-10,194,3
24,2019-08-11,498,3
24,2019-08-12,211,3
24,2019-08-13,206,3
24,2019-08-14,195,3
24,2019-08-15,213,3
24,2019-08-16,168,3
24,2019-08-17,223,3
24,2019-08-18,147,3
24,2019-08-19,135,3
24,2019-08-20,115,3
24,2019-08-21,204,3
24,2019-08-22,168,3
24,2019-08-23,70,3
24,2019-08-24,193,3
24,2019-08-25,107,3
24,2019-08-26,142,3
24,2019-08-27,143,3
24,2019-08-28,131,3
24,2019-08-29,163,3
24,2019-08-30,196,3
24,2019-08-31,194,3
24,2019-09-01,238,3
24,2019-09-02,167,3
24,2019-09-03,185,3
24,2019-09-04,159,3
24,2019-09-05,247,3
24,2019-09-06,256,3
24,2019-09-07,195,3
24,2019-09-08,146,3
24,2019-09-09,168,3
24,2019-09-10,241,3
24,2019-09-11,236,3
24,2019-09-12,277,3
24,2019-09-13,202,3
24,2019-09-14,189,3
24,2019-09-15,168,3
24,2019-09-16,186,3
24,2019-09-17,266,3
24,2019-09-18,189,3
24,2019-09-19,221,3
24,2019-09-20,124,3
24,2019-09-21,306,3
24,2019-09-22,216,3
24,2019-09-23,218,3
24,2019-09-24,329,3
24,2019-09-25,232,3
24,2019-09-26,270,3
24,2019-09-27,198,3
24,2019-09-28,269,3
24,2019-09-29,189,3
24,2019-09-30,157,3
24,2019-10-01,219,3
24,2019-10-02,275,3
24,2019-10-03,128,3
24,2019-10-04,204,3
24,2019-10-05,265,3
24,2019-10-06,400,3
24,2019-10-07,272,3
24,2019-10-08,158,3
24,2019-10-09,197,3
24,2019-10-10,163,3
24,2019-10-11,194,3
24,2019-10-12,46,3
24,2019-10-13,87,3
24,2019-10-14,188,3
24,2019-10-15,367,3
24,2019-10-16,523,3
24,2019-10-17,649,3
24,2019-10-18,656,3
24,2019-10-19,633,3
24,2019-10-20,642,3
24,2019-10-21,477,3
24,2019-10-22,688,3
24,2019-10-23,552,3
24,2019-10-24,476,3
24,2019-10-25,627,3
24,2019-10-26,511,3
24,2019-10-27,594,3
24,2019-10-28,611,3
24,2019-10-29,524,3
24,2019-10-30,563,3
24,2019-10-31,751,3
24,2019-11-01,844,3
24,2019-11-02,952,3
24,2019-11-03,582,3
24,2019-11-04,594,3
24,2019-11-05,524,3
24,2019-11-06,538,3
24,2019-11-07,597,3
24,2019-11-08,486,3
24,2019-11-09,507,3
24,2019-11-10,472,3
24,2019-11-11,621,3
24,2019-11-12,406,3
24,2019-11-13,466,3
24,2019-11-14,343,3
24,2019-11-15,514,3
24,2019-11-16,543,3
24,2019-11-17,488,3
24,2019-11-18,424,3
24,2019-11-19,504,3
24,2019-11-20,549,3
24,2019-11-21,519,3
24,2019-11-22,531,3
24,2019-11-23,450,3
24,2019-11-24,553,3
24,2019-11-25,336,3
24,2019-11-26,378,3
24,2019-11-27,222,3
24,2019-11-28,139,3
24,2019-11-29,196,3
24,2019-11-30,300,3
24,2019-12-01,250,3
24,2019-12-02,257,3
24,2019-12-03,175,3
24,2019-12-04,222,3
24,2019-12-05,323,3
24,2019-12-06,216,3
24,2019-12-07,218,3
24,2019-12-08,252,3
24,2019-12-09,218,3
